PhraseId	Phrase	Sentiment
200980	where it should be profound , and hyper-cliched where it should be sincere	2
200981	it should be profound , and hyper-cliched where it should be sincere	2
200982	should be profound , and hyper-cliched where it should be sincere	2
200983	be profound , and hyper-cliched where it should be sincere	2
200984	be profound , and hyper-cliched	1
200985	profound , and hyper-cliched	1
200986	profound , and	1
200987	profound ,	1
200988	hyper-cliched	2
200989	where it should be sincere	2
200990	it should be sincere	2
200991	should be sincere	2
200992	be sincere	2
200993	Adam Sandler is to Gary Cooper what a gnat is to a racehorse .	2
200994	Adam Sandler	2
200995	is to Gary Cooper what a gnat is to a racehorse .	2
200996	is to Gary Cooper what a gnat is to a racehorse	2
200997	to Gary Cooper what a gnat is to a racehorse	2
200998	Gary Cooper what a gnat is to a racehorse	2
200999	Gary Cooper	2
201000	Gary	2
201001	Cooper	2
201002	what a gnat is to a racehorse	2
201003	a gnat is to a racehorse	2
201004	a gnat	2
201005	gnat	2
201006	is to a racehorse	2
201007	to a racehorse	2
201008	a racehorse	2
201009	racehorse	2
201010	I am sorry that I was unable to get the full brunt of the comedy .	2
201011	am sorry that I was unable to get the full brunt of the comedy .	2
201012	am sorry that I was unable to get the full brunt of the comedy	2
201013	sorry that I was unable to get the full brunt of the comedy	2
201014	that I was unable to get the full brunt of the comedy	2
201015	I was unable to get the full brunt of the comedy	2
201016	was unable to get the full brunt of the comedy	2
201017	unable to get the full brunt of the comedy	2
201018	to get the full brunt of the comedy	2
201019	get the full brunt of the comedy	2
201020	the full brunt of the comedy	2
201021	the full brunt	2
201022	full brunt	2
201023	brunt	2
201024	Bubba Ho-Tep is a wonderful film with a bravura lead performance by Bruce Campbell that does n't deserve to leave the building until everyone is aware of it .	3
201025	Bubba Ho-Tep	3
201026	Bubba	2
201027	Ho-Tep	3
201028	is a wonderful film with a bravura lead performance by Bruce Campbell that does n't deserve to leave the building until everyone is aware of it .	2
201029	is a wonderful film with a bravura lead performance by Bruce Campbell that does n't deserve to leave the building until everyone is aware of it	2
201030	a wonderful film with a bravura lead performance by Bruce Campbell that does n't deserve to leave the building until everyone is aware of it	2
201031	a wonderful film	2
201032	wonderful film	2
201033	with a bravura lead performance by Bruce Campbell that does n't deserve to leave the building until everyone is aware of it	3
201034	a bravura lead performance by Bruce Campbell that does n't deserve to leave the building until everyone is aware of it	3
201035	a bravura lead performance	2
201036	bravura lead performance	2
201037	bravura	2
201038	lead performance	2
201039	by Bruce Campbell that does n't deserve to leave the building until everyone is aware of it	3
201040	Bruce Campbell that does n't deserve to leave the building until everyone is aware of it	3
201041	Bruce Campbell	2
201042	Campbell	2
201043	that does n't deserve to leave the building until everyone is aware of it	3
201044	does n't deserve to leave the building until everyone is aware of it	3
201045	deserve to leave the building until everyone is aware of it	3
201046	to leave the building until everyone is aware of it	2
201047	leave the building until everyone is aware of it	2
201048	leave the building	2
201049	the building	2
201050	until everyone is aware of it	3
201051	everyone is aware of it	3
201052	is aware of it	2
201053	aware of it	2
201054	A quiet treasure -- a film to be savored .	3
201055	A quiet treasure -- a film to be savored	3
201056	A quiet treasure --	2
201057	A quiet treasure	2
201058	quiet treasure	2
201059	a film to be savored	2
201060	film to be savored	2
201061	to be savored	2
201062	be savored	2
201063	savored	2
201064	On the right track to something that 's creepy and effective ... It 's just going to take more than a man in a Bullwinkle costume to get there .	2
201065	On the right track to something that 's creepy and effective ... It 's just going to take more than a man in a Bullwinkle costume to get there	2
201066	On the right track to something that 's creepy and effective ...	2
201067	On the right track to something that 's creepy and effective	2
201068	On the right track to something	2
201069	the right track to something	2
201070	the right track	2
201071	right track	2
201072	to something	2
201073	that 's creepy and effective	2
201074	's creepy and effective	2
201075	creepy and effective	2
201076	creepy and	2
201077	It 's just going to take more than a man in a Bullwinkle costume to get there	2
201078	's just going to take more than a man in a Bullwinkle costume to get there	2
201079	going to take more than a man in a Bullwinkle costume to get there	2
201080	to take more than a man in a Bullwinkle costume to get there	2
201081	take more than a man in a Bullwinkle costume to get there	2
201082	take more than a man in a Bullwinkle costume	2
201083	more than a man in a Bullwinkle costume	2
201084	more than a man	2
201085	in a Bullwinkle costume	2
201086	a Bullwinkle costume	2
201087	Bullwinkle costume	2
201088	Bullwinkle	2
201089	Rates an ` E ' for effort -- and a ` B ' for boring .	3
201090	Rates an ` E ' for effort -- and a ` B ' for boring	3
201091	Rates	2
201092	an ` E ' for effort -- and a ` B ' for boring	3
201093	an ` E ' for effort -- and	2
201094	an ` E ' for effort --	2
201095	an ` E ' for effort	2
201096	an ` E '	2
201097	` E '	2
201098	E '	2
201099	E	2
201100	for effort	2
201101	a ` B ' for boring	2
201102	a ` B '	2
201103	` B '	2
201104	B '	2
201105	B	2
201106	for boring	2
201107	well worth the time .	3
201108	well worth the time	3
201109	worth the time	3
201110	While there 's something intrinsically funny about Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201111	there 's something intrinsically funny about Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201112	's something intrinsically funny about Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201113	something intrinsically funny about Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201114	intrinsically funny about Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201115	intrinsically	2
201116	funny about Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201117	about Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201118	Sir Anthony Hopkins saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201119	Sir Anthony Hopkins	2
201120	Sir	2
201121	saying ` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201122	` Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201123	Get in the car , bitch , ' this Jerry Bruckheimer production has little else to offer	2
201124	Get in the car , bitch ,	2
201125	in the car , bitch ,	2
201126	the car , bitch ,	2
201127	the car , bitch	2
201128	the car ,	2
201129	bitch	2
201130	' this Jerry Bruckheimer production has little else to offer	2
201131	this Jerry Bruckheimer production has little else to offer	2
201132	this Jerry Bruckheimer production	2
201133	Jerry Bruckheimer production	2
201134	Jerry	2
201135	Bruckheimer production	2
201136	Bruckheimer	2
201137	has little else to offer	2
201138	little else to offer	2
201139	else to offer	2
201140	I loved it !	2
201141	loved it !	2
201142	loved it	2
201143	Without non-stop techno or the existential overtones of a Kieslowski morality tale	2
201144	non-stop techno or the existential overtones of a Kieslowski morality tale	2
201145	non-stop techno or	2
201146	non-stop techno	2
201147	non-stop	2
201148	the existential overtones of a Kieslowski morality tale	2
201149	the existential overtones	2
201150	existential overtones	2
201151	overtones	2
201152	of a Kieslowski morality tale	2
201153	a Kieslowski morality tale	2
201154	Kieslowski morality tale	2
201155	Kieslowski	2
201156	morality tale	2
201157	is just another Winter Sleepers .	2
201158	is just another Winter Sleepers	2
201159	another Winter Sleepers	2
